question,answer
"Problem 1\nSuggest reagents to make the drug 'phenaglycodol' by the route shown.\n<!-- Media -->\n`CC(C1=CC=C(C=C1)Cl)(C(C)(C)O)O.CC(C1=CC=C(C=C1)Cl)(C(C)(C)O)O.CC(C1=CC=C(C=C1)Cl)(C(C)(C)O)O.CC(C1=CC=C(C=C1)Cl)C(=O)C2CC2.C(=O)=O`\n<!-- Media -->\nPurpose of the problem\nSimple revision of carbonyl addition from Chapter 6 with a bit of substitution added.","Suggested solution\nThe first step is a simple addition: we used NaCN and HOAc in Chapter 6. The second is a nitrile reaction with ethanol - an acid-catalysed addition introduced on p. 294 of the text. Finally, there is a double addition of a methyl-metal compound such as MeLi or MeMgBr. The first molecule substitutes at the ester and the second adds to the resulting ketone. This reaction appears on p. 297 of the chapter.\n<!-- Media -->\n`CC(C)(C1=CC=C(C=C1)Cl)C(C)(C(=O)O)O.CC(C)(C1=CC=C(C=C1)Cl)C(C)(C(=O)O)O.CC(C1=CC=C(C=C1)Cl)(C(=O)O)O.CC(=O)C1=CC=C(C=C1)Cl.CC(=O)C1=CC=C(C=C1)Cl.CC(=O)CC(=O)OC.CC#N.CC#N.CC#N.CC#N.CC#N`"
"Problem 2\nDirect ester formation from alcohols \( \left( {{\mathrm{R}}^{1}\mathrm{{OH}}}\right) \) and carboxylic acids \( \left( {{\mathrm{R}}^{2}{\mathrm{{CO}}}_{2}\mathrm{H}}\right) \) works in acid solution but does not work at all in basic solution. Why not? By contrast, ester formation from alcohols \( \left( {{\mathrm{R}}^{1}\mathrm{{OH}}}\right) \) and carboxylic acid anhydrides, \( {\left( {\mathrm{R}}^{2}\mathrm{{CO}}\right) }_{2}\mathrm{O} \) ,or acid chlorides, \( \mathrm{{RCOCl}} \) ,is commonly carried out in the presence of amines such as pyridine or \( {\mathrm{{Et}}}_{3}\mathrm{\;N} \) . Why does this work?\nPurpose of the problem\nThis question may sound trivial but students starting organic chemistry often make the error of trying to form esters from carboxylic acids in basic solution. Thinking about the reasons may save you from the error.","Suggested solution\nThe reaction works in acid solution because the carboxylic acid gets protonated and becomes a good electrophile. Later, the intermediate gets protonated again so that a molecule of water can be lost.\n<!-- Media -->\n`C(=O)(O)[O-].C(=O)(O)[O-].C(=O)(O)[O-].C(=O)(O)[O-].C(=O)(O)[O-].C(=O)(O)[O-].C(=O)(O)[O-].C(=O)(O)[O-].[Al+3].[Al+3].[Al+3].[OH-].[OH-].[OH-].[OH-]`"
"Problem 3\nPredict the success or failure of these attempted nucleophilic substitutions at the carbonyl group. You should use estimated \( p{K}_{a} \) or \( p{K}_{aH} \) values in your answer and,of course,draw mechanisms.\n<!-- Media -->\n`COC(=O)NC1CCCCC1.CCCC(C)NC(=O)OC.C1CCC(CC1)N.COC(=O)OC.COC(=O)OC.COC(=O)Cl.COC(=O)OC.CO.CO.CO.Cl.[U].[U].[U].[U].[U]`\nPurpose of the problem\nA chance to try out the correlation between leaving group ability and \( \mathrm{p}{K}_{a} \) explained in the chapter.","Suggested solution\nYou need to draw mechanisms for each reaction and identify the best leaving group by \( \mathrm{p}{K}_{\mathrm{a}} \) or \( \mathrm{p}{K}_{\mathrm{{aH}}} \) value. Note the difference between the second two reactions. In acid solution the important \( \mathrm{p}{K}_{\mathrm{c}} \) of an amine is about 10 but in base about 35 . Even protonated nitrogen is not as good a leaving group as chloride. rile is a Ites ter. OH of ave\n<!-- Media -->\n`CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.C(=O)=O.C(=O)=O.C(=O)=O.C(=O)=O.C(=O)=O.C(=O)=O.C(=O)=O.C(=O)=O.C(=O)=O`"
"Problem 4\nSuggest mechanisms for these reactions.\n<!-- Media -->\n`CCCC(=O)N1C(COC1=O)C(C)C.CC(C)C1COC(=O)N1.CC(C)C(CO)N.CCC(C)C(=O)O.C(=O)(O)O`\nPurpose of the problem\nDrawing mechanisms for nucleophilic substitution at the carbonyl group with important compounds.","Suggested solution\nIn the first reaction there are two nucleophilic substitutions and you must decide which nucleophile attacks first. The amine is a better nucleophile than the alcohol and the cyclization occurs because it is an equilibrium with two equal leaving groups (both alcohols) but one (EtOH) goes away when it leaves while the other is attached and cannot escape. The second reaction is more straightforward. The product is used to control the stereochemistry of new molecules as you will see in Chapter 45. For the first time we are using shorthand mechanisms. Note the double-headed arrow on the carbonyl group and the omission of proton transfer steps. If you drew the full mechanism, you did a better job. If you removed the amide(NH)proton before reaction with the acid chloride in the second step you also did a better job.\n<!-- Media -->\n`CC(C)C(CO)NCC1(CCOCC1O)O.CC(C)C(CO)NCC1(CCOCC1O)O.CC(C)C(CO)NCC1(CCOCC1O)O.CC(C)C1COC(=O)N1C(=O)CCC[R17]([H])([H])[R17]`"
"Problem 5\nIn making esters of the naturally occurring amino acids (general formula below) it is important to keep them as their hydrochloride salts. What would happen to these compounds if they were neutralized?\n<!-- Media -->\n`CCOC(=O)C(N)[R19a].CCO.C(C(=O)O)(N)[R19a].CCO.Cl.[Cl-].[Cl-].[U]`\nPurpose of the problem\nExploration of a reaction that can go seriously wrong if we do not think about what we are doing.","Suggested solution\nYou might well draw the mechanisms of the acid-catalysed esterification as part of your answer. That is in the chapter (p. 289) and we shall just answer the main question briefly here. Throughout the esterification process (check that this is so in your mechanism) the amino group remains\nIn basic solution, the first thing that happens is the removal of the acidic proton from the carboxylic acid. Nucleophiles will not now attack the carboxylate anion - the strongly nucleophilic aikoxide anion, in particular, will be repelled from another anion.\n<!-- Media -->\n`C(=O)(O)[R2].C(=O)(O[R2])[R20].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[`\nAcid anhydrides and chlorides do not have this acidic hydrogen so the alcohol attacks them readily and the base is helpful to remove a proton from the intermediate and encourage decomposition. The most popular bases are amines such as pyridine or \( {\mathrm{{Et}}}_{3}\mathrm{\;N} \) ,which are not strong enough to remove the proton from the alcohol before the reaction starts. The by-product from the uncatalysed reaction is \( \mathrm{{HCl}} \) (or \( {\mathrm{R}}^{ + }{\mathrm{{CO}}}_{2}\mathrm{H} \) from an anhydride) and the base removes that.\n<!-- Media -->\n`C(#C[R1]#CC#C[SiH](CC1(CO1)[R1])O)[SiH](C(Cl)(Cl)Cl)O.C(#C[SiH](CC1(CO1)[R1])O)[SiH](C(Cl)(Cl)Cl)O`"
"Problem 6\nIt is possible to make either the diester or the monoester of butanedioic acid (succinic acid) from the cyclic anhydride as shown. Why does the one method give the monoester and the other the diester?\n<!-- Media -->\n`COC(=O)CCC(=O)OC.COC(=O)CCC(=O)O.C1CC(=O)OC1=O.CO.CO.CO.CO.[123I-].[123I-].[125I-].[125I-].[125I-].[183I-]`\nPurpose of the problem\n- exploration of selectivity in carbonyl substitutions. Mechanistic thinking allows you to say the reaction will happen or not. This problem builds on Problem builds on Problems 2 and 5.","Suggested solution\nIn basic solution the nucleophile is the excellent methoxide ion, which attacks the anhydride to give a tetrahedral intermediate having the carboxylate anion as its best leaving group. This carboxylate cannot be protonated and is not attacked by methoxide anion.\n<!-- Media -->\n`COCC12CCC(=O)O1.COCC12CCC(=O)O1.COC(=O)CCC(=O)[O-].COCC12CCC(=O)O1.COCC12CCC(=O)O1.COCC12CCCO1.COCC12CCCO2.COCC12CCCO1.COCC12CCCO2.[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[`\nIn acid solution the first reaction is similar except that the intermediate is neutral but the arboxylate is still the better leaving group. The second esterification is now all right because 三 thanol can attack the protonated carboxylic acid and water can be driven out after a second recoonation. This second step is an equilibrium with water and methanol about equal in leaving For apability but \( \mathrm{{MeOH}} \) is in large excess as solvent. We have omitted proton transfer steps.\n<!-- Media -->\n`COC(=O)CC(C(=O)OC)C(O)(O)OC.COC(=O)CC(C(=O)OC)C(O)(O)OC.COC(=O)CC(C(=O)OC)C(O)(O)OC.COC(=O)CC(C(=O)OC)C(O)(O)OC.COC(=O)CC(C(=O)OC)C(O)(O)OC.COC(=O)CC(C(=O)OC)C(O)(O)OC.C1CC(=O)OC1=O`"
"Problem 7\nSuggest mechanisms for these reactions, explaining why these particular products are formed.\n<!-- Media -->\n`C1CC(=O)N(C1)O.C(COO)CS(=O)(=O)O.C(=O)(O)OC(=O)O.C(=O)(O)OC(=O)O.C(=O)(O)OC(=O)O.C(=O)(O)OC(=O)O.[Ca+2].[Ca+2].[Ca+2].[Ca+2].[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]OO.[O-]O.[O-]OO.[O-]O.[O-]O.[O-]OO.[O-]OO.[O`\nPurpose of the problem\nA contrast between a very reactive (acid chloride), a less reactive (anhydride), and an unreactive (amide) carbonyl group.","Suggested solution\nThe acid chloride reacts rapidly with water and the acid produced rapidly attacks another molecule of acid chloride. The anhydride reacts much more slowly \( \left( {\mathrm{p}{K}_{\mathrm{{aH}}}}\right. \) of \( {\mathrm{{Cl}}}^{ - } \) is \( - 7,\mathrm{p}{K}_{\mathrm{{aH}}} \) of \( {\mathrm{{RCO}}}_{2}^{ - } \) is about +5 ) with water so there is a good chance of stopping the reaction there especially when we add a low concentration of water in acetone solution. This chance is made a certainty because the solid anhydride precipitates from solution and is no longer in equilibrium with the other compounds. It is usually possible to descend the reactivity order of acid derivatives (text, p. 287).\n<!-- Media -->\n`C(C(C(=O)O)(O)O)C(C(=O)O)(O)O.C(C(C(=O)O)(O)O)C(C(=O)O)(O)O.C(C(C(=O)O)(O)O)C(C(=O)O)(O)O.C(C(C(=O)O)(O)O)C(C(=O)O)(O)O`"
"Problem 8\nHere is a summary of part of the synthesis of Pfizer's heart drug doxazosin (Cordura'R ). The mechanism for the first step will be a problem at the end of Chapter 17. Suggest reagent(s) for the conversion of the methyl ester into the acid chloride. In the last step, good yields of the amide are achieved if the amine is added as its hydrochloride salt in excess. Why is this necessary?\n<!-- Media -->\n`C1=CC2=C(C=C1)OC(CO2)C(=O)N3CCNCC3.C1=CC2=C(C=C1)OC(CO2)C(=O)Cl.C1=CC2=C(C=C1)OC(CO2)C(=O)O.C1=CC=C(C(=C1)O)O.COCC(CBr)Br.C1C[NH2+]CCN1.C(=O)=O.CO.CO.CO.CO.CO.[I-]`\nPurpose of the problem\nTo show that simple carbonyl substitutions are used in the manufacture of medicinal compounds.","Suggested solution\n\( \ldots \) know how to make acid chlorides from acids so the simplest answer is to hydrolyse the ester irx,in acid or alkaline solution,and treat the free acid with \( {\mathrm{{PCl}}}_{5} \) or \( {\mathrm{{SOCl}}}_{2} \) .\n<!-- Media -->\n`CCOC(=O)C1COC2=CC=C(C=C2O1)OCOC.CCOC(=O)C1COC2=CC=C(C=C2O1)OCOC.CCOC(=O)C1COC2=CC=C(C=C2O1)[O-].[K+].O.O`\nThe 'amine' is, in fact, a diamine with two equally reactive amino groups. If one of these is always motonated, it will not react with the acid chloride and clean monosubstiution will be achieved. The product will be formed under the reaction conditions with the other nitrogen protonated."
"Problem 9\nEsters can be made directly from nitriles by acid-catalysed reaction with the appropriate - cohol. Suggest a mechanism.\n<!-- Media -->\n`CCOC(=O)[R19a].CCO.C(#N)[R19a].[H][H]`\nPurpose of the problem\n- extension of simple carbonyl substitutions into a related reaction and practice at drawing new mechanisms.","Suggested solution\nstrates of ethanol on the protonated nitrile is the only reasonable way to start (compare p. 294 extext). The product is a protonated imine that hydrolyses on work-up to the ester.\n<!-- Media -->\n`C(#C[R])COC(CO)(CO)COC#COC(=N)[R]([H])=NCCN=C([NH3+])O.CCOC(=O)O[Y]([H])([H])C`"
"Problem 10\n3. e mechanisms for these reactions, explaining the selectivity (or lack of it!) in each case.\n<!-- Media -->\n`C1CC(=O)OC(=O)C1.CC(C)(CCCCO)O.C1CC(=O)OCC1.CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O`\nPurpose of the problem\nThe sequence of reactions where the first stops at the halfway stage but the second does not.","Suggested solution\nthe carbonyl groups of the anhydride must be attacked by \( {\mathrm{{LiAlH}}}_{4} \) and we need to follow Section through to see what happens next. Before we do this it seems that the product, an\n(txt). ester,must surely be reduced by the \( {\mathrm{{LiAlH}}}_{4} \) . The first addition of ’ \( \mathrm{H} - \) ’ produces a tetrahedral intermediate, which decomposes by the loss of the only leaving group, the carboxylate ion, to give an aldehyde. That too is quickly reduced to give the hydroxy-acid as its anion. Even \( {\mathrm{{LiAlH}}}_{4} \) attacks anions only very slowly so the hydroxy-acid remains until work-up when it cyclizes quickly to form the ester. When water is added,all the \( {\mathrm{{LiAlH}}}_{4} \) is instantly destroyed so none of it remains to reduce the ester.\n<!-- Media -->\n`C1CC(=O)OC(C1)(C[R])[N-]S(=O)(=O)N.C1CC(=O)OC(C1)(C[N-]S(=O)(=O)N)[N-]S(=O)(=O)N.C1CC(=O)OC(C1)(C[N-]S(=O)(=O)N)[N-]S(=O)(=O)N.C1CC(=O)OCC1.C(CC(O)([N-]S(=O)(=O)N)[N-]S(=O)(=O)N)C(=O)[O-].[K+].[K+].[K+].[K+].[K+].[K+].[K+].[K+]`\nThe second reaction starts similarly with the Grignard reagent adding to the ester carbonyl and the tetrahedral intermediate losing the only possible leaving group, the alkoxide anion. Again, a reactive carbonyl compound is produced - a ketone that is more reactive than the original ester so a second Grignard addition occurs faster than the first. Work-up in aqueous acid gives the diol.\n<!-- Media -->\n`C1CCOC(C1)(C[O-])C[O-].C1CC(C(O)OC1)(O)[O-].C1CC(C(O)OC1)(O)[O-].C1CC(C(O)OC1)(O)[O-].C1CC(C(O)OC1)(O)[O-].C1CCOC(C1)(C[O-])[O-].[O-2].[O-2].[O-2].[Ti+4].[Ti+4].[Ti+4].[Ti+4]`"
