question,answer
"problem In the (notional and best avoided in practice) formation of \( \mathrm{{NaCl}} \) from a sodium atom and a chlorine atom, descriptions like this abound in textbooks: 'an electron is transferred from the valency shell of the sodium atom to the valency shell of the chlorine atom'. What is meant, in quantum number terms, by 'valency shell'? Give a complete description in terms of all four quantum numbers of that transferred electron: (a) while it is in the sodium atom and (b) after it has been transferred to the chlorine atom. Why is the formation of \( \mathrm{{NaCl}} \) by this process to be discouraged?<!-- Media --><!-- figureText: 2. \( {\mathrm{H}}^{ + },{\mathrm{H}}_{2}\mathrm{O} \) -->CCC(=O)CCC(=O)OCCCCC(C)(C1=CC=CC=C1)O.CCCC(=O)OOCC(C)(C)C(CCCOC(=O)C1=CC=CC=C1)[R10].CC(C)C(CCCOC(=O)C1=CC=CC=C1)(O)[R].CCCCC1(CCCCC1)O.CCCCC1(CCCCC1)O.CC1=CC=CC(=C1)C(CC=C)(O)[R].C(=C\OOC(=O)C1=CC=CC=C1)/CCl.C(=C\OOC=O)/CCl","suggested solution Sodium and chlorine are at either end of the second row of the periodic table: Na, Mg, Al, Si, P, S, \( \mathrm{{Cl}} \) ,Ar. Sodium is in group 1 and has the configuration \( 1{\mathrm{\;s}}^{2},2{\mathrm{\;s}}^{2},2{\mathrm{p}}^{6},3{\mathrm{\;s}}^{1} \) . Chlorine is in group VII (17) and has the configuration \( 1{s}^{2},2{s}^{2},2{p}^{6},3{s}^{2},3{p}^{5} \) . The ’valency shell’ refers to the outer shell of the atom where all the chemistry occurs and is known by the value of the principal quantum number(n)for that shell. This is the number at the front of the electronic description: in this case ( \( \mathrm{{Na}} \) or \( \mathrm{{Cl}} \) ) the electrons are in \( 3\mathrm{\;s} \) or \( 3\mathrm{p} \) orbitals so \( n = 3 \) . While the electron is on the sodium atom it is a \( 3\mathrm{\;s} \) electron,that is, \( n = 3;l = 0 \) . There is only one type of s orbital so \( {m}_{l} \) must also be 0 . The spin is arbitrarily up or down so it doesn’t matter whether you say \( {m}_{s} =  - \frac{1}{2} \) or \( + \frac{1}{2} \) . When the electron is transferred to the chlorine atom it goes into a \( 3{\mathrm{p}}_{z} \) orbital so we have \( n = 3 \) again but now \( l = 1 \) (p orbital), \( {m}_{l} \) is \( 1\left( {\mathrm{p}}_{z}\right. \) orbital),and again \( {m}_{s} =  - \frac{1}{2} \) or \( + \frac{1}{2} \) . This method of making sodium chloride is to be discouraged because both elements are extremely reactive and would combine with an enormous release of energy."
"problem What is the electronic structure of these species? You should consult a periodic table before answering.\n\[\text{HO HS}{}^{ \ominus  }\;\text{HS}{}^{ \oplus  }\;\text{Xe}\]<!-- Media -->\n`C1=CC2=C(C=C1)C3C4=C(C=CC=C4)C2C5=C3C=CC=C5.C1=CC2=C(C=C1)C3C4=C(C=CC=C4)C2C5=C3C=CC=C5.[Zn].[Zn]`<!-- Media -->","suggested solution \( {\mathrm{H}}^{ - } \) Hydrogen is the first element in the periodic table and has just one proton in the nucleus and just one orbital (1s) available to be filled. If we fill it, we get a species with one proton and two electrons and that is \( {\mathrm{H}}^{ - } \) . The answer is \( 1{\mathrm{\;s}}^{2} \) . \( {\mathrm{{HS}}}^{ - } \) Sulfur is in group VI (16) in the same row as \( \mathrm{{Na}} \) and \( \mathrm{{Cl}} \) . It makes a \( \sigma \) bond to hydrogen and uses the remainder of the electrons as lone pairs to give a full noble gas configuration (same as Ar) of: \( 1{\mathrm{\;s}}^{2},2{\mathrm{\;s}}^{2},2{\mathrm{p}}^{6},3{\mathrm{\;s}}^{2},3{\mathrm{p}}^{6} \) . Potassium is below sodium in the periodic table so this cation has lost its 4s electron and is: \( 1{s}^{2},2{s}^{2},2{p}^{6},3{s}^{2},3{p}^{6} \) . Xe Xenon is a noble gas in group VIII (18). It has \( 1{\mathrm{\;s}}^{2} \) , \( 2{s}^{2},2{p}^{6},3{s}^{2},3{p}^{6},4{s}^{2},3{d}^{10},4{p}^{6},5{s}^{2},4{d}^{10},5{p}^{6} \) ."
"problem What sort of bonds can be formed between \( s \) orbitals and \( p \) orbitals? Which will provide better overlap, \( 1\mathrm{\;s} + 2\mathrm{p} \) or \( 1\mathrm{\;s} + 3\mathrm{p} \) ? Which bonds will be stronger,those between hydrogen and \( \mathrm{C},\mathrm{N},\mathrm{O} \) ,and \( \mathrm{F} \) on the one hand or those between hydrogen and \( \mathrm{{Si}},\mathrm{P},\mathrm{S} \) ,and \( \mathrm{{Cl}} \) on the other? Within the first group,bond strength goes in this order: \( \mathrm{{HF}} > \mathrm{{OH}} > \mathrm{{NH}} > \mathrm{{CH}} \) . Why?<!-- Media -->\n`CC(C)(C)OC(=O)NC(C)(C)C1CCCC(CCCC(CCCC(CCC1)C(C)(C)N=O)C(C)(C)N=O)C(C)(C)N=O.CC(C)(C)OC(=O)NC(C)(C)C1CCCC(CCCC(CCCC(CCC1)C(C)(C)N=O)C(C)(C)N=O)C(C)(C)N=O`<!-- Media -->","suggested solution \( \mathrm{s} \) orbitals and \( \mathrm{p} \) orbitals can combine to form \( \sigma \) bonds. The \( 2\mathrm{p} \) orbitals are much closer in energy to the \( 1\mathrm{\;s} \) orbital than the \( 3\mathrm{p} \) orbitals, resulting in greater energy gain on \( \sigma \) bond formation. Bonds between \( \mathrm{H} \) and \( \mathrm{C},\mathrm{N},\mathrm{O} \) ,and \( \mathrm{F} \) are stronger due to \( 2\mathrm{{pAOs}} \) being used, while \( {\mathrm{{CH}}}_{4},{\mathrm{{NH}}}_{3} \) ,and \( {\mathrm{H}}_{2}\mathrm{O} \) are hybridized, enhancing orbital overlap."
"problem Though no helium ’molecule’ \( {\mathrm{{He}}}_{2} \) exists,an ion \( {\mathrm{{He}}}_{2}^{ + } \) does exist. Explain.<!-- Media -->\n`CCOC(=O)N[C@H]1CC/C(=C(\C2=CC=C(C=C2)OC)/C3=CC=C(C=C3)OC)/C4=CC=C(C=C4)OC.CCOC(=O)N[C@H]1CC/C(=C(\C2=CC=C(C=C2)OC)/C3=CC=C(C=C3)OC)/C4=CC=C(C=C4)OC.CCOC(=O)N[C@H]1CC/C(=C(\C2=CC=C(C=C2)OC)/C3=CC=C(C=C3)OC)/C4=CC=C(C=C4)OC.COC1=CC=C(C=C1)/C=C(\C2=CC=C(C=C2)OC)/C3=CC=C(C=C3)OC.CCOC(=O)N[C@H]1CC/C(=C(\C2`<!-- Media -->","suggested solution The orbitals of the \( \mathrm{{He}} \) atom overlap to form bonding \( \sigma \) and antibonding \( {\sigma }^{ * } \) orbitals. In \( {\mathrm{{He}}}_{2} \) , both orbitals are filled, resulting in zero bond order. In \( {\mathrm{{He}}}_{2}^{ + } \) , one electron occupies the antibonding orbital, giving a bond order of 0.5."
"problem You may be surprised to know that the molecule \( {\mathrm{{CH}}}_{2} \) ,with divalent carbon,can exist. It is,of course, very unstable but it is known and it can have two different structures. One has an \( \mathrm{H} - \mathrm{C} - \mathrm{H} \) bond angle of 180 and the other an angle of 120 . Suggest structures for these species and say which orbitals will be occupied by all bonding and nonbonding electrons. Which structure is likely to be more stable?<!-- Media -->\n`CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCC`<!-- Media -->","suggested solution The 180° structure has sp hybridized carbon with two degenerate p orbitals each holding one electron. The 120° structure has \( {\mathrm{{sp}}}^{2} \) hybridization with a filled \( {\mathrm{{sp}}}^{2} \) orbital and a single p orbital. The 180° structure is more stable due to degenerate orbital stability."
"problem Construct an MO diagram for the molecule LiH and suggest what type of bond it might have.<!-- Media -->\n`CC(C)(C)C1=CC=C(C=C1)C(C)(C)C.CC(C)(C)C1=CC=C(C=C1)C(C)(C)C.CC(C)(C)C1=CC=C(C=C1)Cl.CC(C)(C)C1=CC=C(C=C1)Cl.CC(C)(C)C1=CC=C(C=C1)Cl.CC(C)(C)C1=CC=C(C=C1)Cl.CC(C)(C)C1=CC=C(C=C1)F.CC(C)(C)C1=CC=C(C=C1)F.CC(C)(C)C1=CC=C(C=C1)F`","suggested solution Lithium donates its 2s electron to hydrogen’s 1s orbital, forming an ionic bond. Both ions achieve \( 1{\mathrm{\;s}}^{2} \) configuration, resulting in \( \mathrm{Li}^{+} \) and \( \mathrm{H}^{-} \) ."
"problem Deduce the MOs for the oxygen molecule. What is the bond order in oxygen and where are the \( {2p} \) electrons?<!-- Media -->\n`CCCCOC#CC1=CC=C(C=C1)C2C34CCC(C#CC5=CC=CC=C5)(C6CCC(C#CC7=CC=CC=C7)(C8CCC(C#CC9=CC=CC=C9)(C%10CCC(C#CC%11=CC=CC=C%11)(C%12CCC(C#CC%13=CC=CC=C%13)(C%14CCC(C#CC%15=CC=CC=C%15)(C%16CCC(C#CC%17=CC=CC=C%17)(C%18CCC(C#CC%19=CC=CC=C%19)(C%20CCC(C#CC%21(CCC(C#CC%20)(C%22CCC(C#CC%222)(C%23=CC=CC=C%23)C%24CCC(C`<!-- Media -->","suggested solution Oxygen has a bond order of 2 due to one \( \sigma \) bond and two \( \pi \) bonds, with two electrons in antibonding \( {\pi }^{ * } \) orbitals. The \( 2\mathrm{p} \) electrons occupy these antibonding orbitals, reducing bond order from 3 to 2."
"problem Construct MOs for acetylene (ethyne) without hybridization.<!-- Media -->\n`CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC`<!-- Media -->","suggested solution Acetylene’s triple bond consists of one \( \sigma \) bond from overlapping sp orbitals and two \( \pi \) bonds from p orbitals. The MO diagram shows three filled bonding orbitals ( \( \sigma \) , \( \pi_x \) , \( \pi_y \) ) and two antibonding orbitals, resulting in a bond order of 3."
"problem What is the shape and hybridization of each carbon atom in these molecules?<!-- Media -->\n`C1CC=C(CC1)C#N.CC(=CC(=O)C)C.C([2H])(=C=O)C`<!-- Media -->","suggested solution The first molecule (cyclohexene with nitrile) has sp³ and sp² carbons. The second (methyl vinyl ketone) has sp² and sp³ carbons. The third (acetaldehyde) has sp² and sp³ carbons. Hybridization is determined by the number of \( \sigma \) bonds."
"problem Suggest detailed structures for these molecules and predict their shapes: \( {\mathrm{{CO}}}_{2},{\mathrm{{CH}}}_{2} = {\mathrm{{NCH}}}_{3},{\mathrm{{CHF}}}_{3},{\mathrm{{CH}}}_{2} = \mathrm{C} = {\mathrm{{CH}}}_{2},{\left( {\mathrm{{CH}}}_{2}\right) }_{2}\mathrm{O} \) <!-- Media -->\n`C1=C([CH-]C(=C[CH-]1)O)O.C/C(=C/C(=O)[O-])/[O-].C/C(=C/C(=O)[O-])/[O-].C[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]`<!-- Media -->","suggested solution \( {\mathrm{{CO}}}_{2} \) is linear (sp hybridized). \( {\mathrm{{CH}}}_{2} = {\mathrm{{NCH}}}_{3} \) is planar (sp²). \( {\mathrm{{CHF}}}_{3} \) is tetrahedral (sp³). Allene (\( {\mathrm{{CH}}}_{2} = \mathrm{C} = {\mathrm{{CH}}}_{2} \) ) is non-planar with orthogonal π systems. \( {\left( {\mathrm{{CH}}}_{2}\right) }_{2}\mathrm{O} \) is a strained three-membered ring with sp³ carbons."
